"gvkey","Restate_Int","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
25062,0,242.279,12.2989,648.063,275,101.966,0,346.996,1203.012,321.325,1409.795,375.519,1.13505503985075,0.240888655794713,0.266364258633347
25062,0,366.211,9.8901,754.9,550.163,116.28,0,383.148,1208.37,340.151,1595.99,469.279,1.50231150893884,0.25475920785398,0.294036303485611
25062,0,287.122,13.0324,796.518,550.013,117.527,0,398.68,1229.878,347.86,1664.58,501.07,1.91560730281901,0.252536061385471,0.301018875632292
25062,0,284.95,13.8009,821.05,482.104,118.12,0,257.461,1243.404,339.25,1550.477,527.464,1.69188980522899,0.258259177471194,0.340194662674777
25069,0,60.791,13.1294,365.46,67.589,41.89,0,32.353,0,247.122,439.703,143.164,1.11182576368212,0.144942078529611,0.32559250221172
25069,0,63.804,14.1918,393.016,67.817,46.739,0,25.863,0,275.507,465.618,152.998,1.06289574321359,0.145041365912998,0.328591248620113
25069,0,65.807,13.6868,420.411,70.212,49.093,0,12.605,0,266.776,482.109,162.236,1.06693816767213,0.15542202621973,0.336513112180026
25069,0,51.038,14.0979,472.573,79.364,50.919,0,12.128,0,280.873,535.62,157.729,1.55499823660802,0.153466629695713,0.294479295022591
25069,0,59.817,13.3841,342.53,39.116,50.152,0,-10.314,0,270.421,382.368,128.319,0.653927813163482,0.156444865911976,0.335590321365805
25079,0,42.406,4.4079,225.759,152.966,24.325,0,25.575,1.492,256.167,349.915,82.987,3.60717822949583,0.0867226159747872,0.237163311089836
25079,0,54.401,4.4712,239.419,271.969,23.228,0,25.037,1.492,377.926,372.834,2.726,4.99933824745869,0.0579029499892809,0.00731156493238278
25079,0,59.94,4.0818,285.193,420.52,28.64,0,26.543,2.145,399.288,429.892,74.03,7.01568234901568,0.0669271466227964,0.172206042447871
25079,0,71.095,3.4723,316.851,357.112,29.839,0,41.121,1.985,367.769,470.851,74.03,5.02302552922146,0.0750462767348745,0.157225958955168
25079,0,72.16,2.659,293.481,375.885,29.279,0,35.001,0.494,332.351,444.155,82.987,5.20904933481153,0.0809639686972873,0.186842431133276
25088,0,19.645,0.2949,16.791,0.062,0.966,0,-4.286,1.488,1.733,18.876,74.03,0.00315601934334436,0.357910337161912,3.92191142191142
25088,0,34.739,0.2226,9.173,0.031,0.948,0,-15.744,0,2.206,10.03,5.108,0.000892368807392268,0.300570703868104,0.509272183449651
25088,0,20.22,0.1049,13.469,0.002,1.005,0,-15.079,0,1.601,12.404,2.726,9.89119683481701e-05,0.385648503453569,0.21976781683328
25088,0,18.865,0.1962,15.875,0,0.822,0.275,-9.355,0,3.524,16.614,82.987,0,0.189139438564197,4.99500421331407
25088,0,12.19,0.1154,7.008,0,0.587,0.129,-8.159,0,2.845,7.46,74.03,0,0.171037296037296,9.92359249329759
25095,0,35.13,0.4951,12.684,1.351,1.083,0,-13.561,0,3.283,0.206,82.987,0.0384571591232565,0.248053137883646,402.849514563107
25095,0,57.53,0.6967,19.709,1.145,1.045,0,-20.661,0,3.596,0.093,82.987,0.0199026594820094,0.225166989872872,892.333333333333
25095,0,38.753,0.4364,26.69,1.034,1.175,0,-27.808,0,3.905,0.057,137.408,0.0266818052795913,0.231299212598425,2410.66666666667
25095,0,35.332,0.2297,24.917,0.867,1.187,0,-25.872,0,3.173,0.232,2.726,0.0245386618362957,0.272247706422018,11.75
25095,0,40.141,0.2577,27.328,0.785,1.7,0,-28.035,2.02,2.857,0.993,5.108,0.0195560648713286,0.373052446785166,5.14400805639476
25099,0,113.152,3.1028,135.475,61.803,35.986,14.451,114.187,83.992,128.501,417.746,2.726,0.546194499434389,0.218777167800495,0.00652549635424397
25108,0,140.64,5.3227,292.071,0,18.848,5.738,48.834,3.587,118.342,490.508,82.987,0,0.137386106859101,0.169185823676678
25108,0,175.104,6.1818,330.473,0,21.687,7.42,49.928,3.587,127.777,547.317,2.726,0,0.145098485253974,0.00498066020240555
25108,0,148.635,6.2063,354.468,0,22.603,8.574,27.523,0,133.599,575.781,82.987,0,0.14470365296219,0.144129451996506
25108,0,146.043,5.6453,341.734,0,26.264,8.459,-14.108,0,120.347,530.742,82.987,0,0.179140719318469,0.156360340805891
25108,0,149.61,5.3898,289.134,0,25.985,8.516,-2.567,0,96.109,455.402,5.108,0,0.212827821186954,0.0112164636958116
25110,0,137.762,13.3832,78.43,0,9.698,0,27.995,0,52.194,157.532,2.726,0,0.156692302720869,0.0173044206891298
25110,0,171.438,15.3821,106.698,0,10.631,0,32.38,0,59.037,201.613,74.03,0,0.152595165642763,0.367188623749461
25110,0,153.257,15.626,98.099,0,11.796,0,24.648,0,72.708,188.138,5.108,0,0.13959102527691,0.0271502833026821
25110,0,179.388,17.1768,100.69,0,14.22,0,31.383,0,69.897,204.726,74.03,0,0.169050251435501,0.361605267528306
25110,0,207.938,18.6112,107.024,0,15.671,0,37.968,1.478,77.449,231.513,137.408,0,0.16828823024055,0.593521746079054
25111,0,111.795,12.6715,672.307,38.991,31.244,0,79.611,19.187,451.619,839.266,74.03,0.348772306453777,0.0647057239838215,0.0882080293971161
25119,0,2340.487,44.8482,4713.331,3194.561,149.329,0,661.577,2621.963,1810.728,6620.099,74.03,1.36491294333188,0.076186049691412,0.0111826122237749
25119,0,2378.911,54.8257,5404.014,2207.547,270.517,0,839.06,2699.639,1888.088,7905.842,2.726,0.927965358939448,0.125320287871102,0.000344808307578118
25119,0,2449.72,68.8633,5168.668,2021.395,302.566,0,750.106,2797.339,1975.721,7586.018,82.987,0.825153486929118,0.132804163830106,0.0109394678472949
25119,0,2246.249,46.0941,4782.049,1860.001,290.848,0,448.933,1399.434,1925.742,6826.348,82.987,0.828047558396242,0.131214162294335,0.0121568663068452
25119,0,2359,46.7383,3770.85,1801.572,297.508,0,105.455,1411.128,1791.412,5344.024,5.108,0.763701568461212,0.142421921375639,0.000955834030685491
25124,0,2133,12.1053,4641,2926,665,233,1283,1545,6108,7656,82.987,1.37177684013127,0.0981839657463458,0.0108394723092999
25124,0,2059,14.1931,4968,2981,696,323,1487,1613,6694,8324,137.408,1.44779018941234,0.0941813261163735,0.0165074483421432
25124,0,2408,16.2986,5557,3364,774,381,1783,1967,7963,9402,2.726,1.39700996677741,0.0885887604440884,0.00028993831099766
25124,0,2301,13.0645,6495,3709,850,468,2042,1909,7922,10796,2.726,1.61190786614515,0.0968992248062016,0.000252500926268988
25124,0,2223,17.3422,5032,4757,846,491,1916,2070,8990,8956,74.03,2.13990103463788,0.0860105734038227,0.00826596694953104
25130,0,442.664,21.8306,826.211,371,24.488,0,104.47,339.157,185.278,1130.066,137.408,0.838107458478666,0.11673960508376,0.121592898113915
25130,0,382.978,24.9491,1156.871,497.037,30.28,0,137.287,614.461,252.58,1570.482,82.987,1.29782128477354,0.107049423743195,0.0528417390329848
25130,0,411.413,27.6215,1188.763,474.725,32.7,0,130.939,616.246,261.647,1624.273,2.726,1.15388915761048,0.111093369390549,0.0016782893023525
25130,0,465.85,31.6119,1290.024,473.48,34.7,0,158.51,616.626,251.163,1764.159,74.03,1.01637866265965,0.121386818161147,0.0419633377717088
25130,0,319.224,0.2486,719.678,136.085,32,3.77,6.678,5.2,231.84,967.923,2.726,0.42629940104754,0.121285627653123,0.00281633972950328
25132,0,171.168,16.2419,623.019,0,5.568,0,2.474,101.048,14.795,714.749,137.408,0,0.273437116338457,0.192246508914318
25132,0,188.035,16.6217,539.596,0,4.894,0,6.302,98.314,12.593,631.632,82.987,0,0.279865042603077,0.131385046989386
25132,0,193.965,7.2054,526.166,0,4.687,0,-6.334,0,9.797,586.907,5.108,0,0.323598453465893,0.00870325281518196
25138,0,18.085,0.5279,5.729,0.295,1.362,0,-9.161,0,1.957,9.906,5.108,0.0163118606580039,0.410364567640856,0.515647082576216
25138,0,17.194,0.3988,6.679,0.23,1.257,0,-3.929,0,0.788,14.896,74.03,0.0133767593346516,0.614669926650367,4.96979054779807
25138,0,36.313,0.8837,18.727,0,0.509,0,8.552,0,0.767,40.407,137.408,0,0.398902821316614,3.40059890613013
25138,0,16.672,0.4797,1.581,0.017,1.147,0,-5.936,0,0.907,10.182,2.726,0.00101967370441459,0.55842259006816,0.267727362011393
25138,0,11.067,0.1672,1.379,0.049,1.239,0,-7.327,0,0.672,10.044,137.408,0.00442757748260595,0.648351648351648,13.6806053365193
25157,0,1562.674,6.8571,7180,2136.668,312.8,40.008,955.6,1138.621,1781.069,9407,5.108,1.36731525577312,0.149388524305962,0.000542999893696184
25157,0,292.544,6.9607,848.813,160,214.662,0,148.747,122.598,603.509,1588.41,74.03,0.546926274338219,0.262368135756462,0.0466063547824554
25166,0,143.929,2.1121,57.466,0,3.878,0,9.76,0,11.25,90.296,82.987,0,0.256345848757271,0.919055107645964
25166,0,131.337,2.0906,51.578,0,2.623,0,-7.768,0,17.355,71.091,137.408,0,0.131294423866253,1.93284663318845
25166,0,134.257,2.0288,78.02,0,5.035,0,4.874,0,19.36,114.806,74.03,0,0.20639475302316,0.644826925422016
25166,0,152.217,2.405,73.579,0,5.991,0,9.888,0,20.753,114.655,2.726,0,0.224012862698175,0.0237756748506389
25167,0,729.612,11.8249,965.889,207.75,61.874,0,165.296,57.601,269.586,1724.898,82.987,0.284740382559497,0.186671091534423,0.0481112506362695
25167,0,680.829,13.9797,1004.972,72.967,61.387,10.83,223.938,56.867,289.64,1882.064,137.408,0.107173754349477,0.174878285715914,0.0730092069132612
25167,0,670.995,15.8499,1062.205,92.399,80.296,12.353,228.652,65.309,410.167,2112.558,74.03,0.137704453833486,0.163714694074782,0.0350428248597198
25167,0,631.615,16.2207,1031.241,62.916,90.665,14.6,91.627,57.561,387.472,1972.418,137.408,0.0996113138541675,0.189621384665901,0.0696647465192469
25167,0,708.33,17.2164,1025.759,43.491,86.09,14.722,63.204,59.414,344.746,1909.575,2.726,0.0613993477616365,0.199820813488195,0.00142754277784324
25168,0,172.443,5.3987,359.89,86.306,5.314,2.384,36.036,112.22,18.905,505.964,137.408,0.500490016991122,0.219414509269582,0.271576633910713
25170,0,207.938,5.3404,559.388,0,14.112,0,144.255,75.59,4.291,844.884,82.987,0,0.766831494864968,0.0982229513163937
25170,0,242.804,6.1274,590.628,0,48.383,0,100.429,67.644,275.826,898.732,5.108,0,0.149233981783356,0.0056835630644063
25170,0,608.931,6.0969,1996,438.419,104.351,0,233.776,635.8,535.994,2748.212,137.408,0.719981410044816,0.162960591556114,0.0499990539303372
25180,0,2086.2,15.645,4426.7,841.8,105.9,0,274.7,696.7,561.4,5449.7,2.726,0.403508771929825,0.15869923572606,0.000500211020790135
25180,0,2309,16.3811,4408.6,577.4,115.5,0,241.3,592.1,643.9,5435,74.03,0.250064963187527,0.152093758230182,0.0136209751609936
25180,0,2721.7,22.3011,5521.5,294.1,133.5,0,392.5,665.6,753,6828.1,74.03,0.108057464084947,0.150592216582064,0.0108419618927667
25180,0,3005.2,21.3079,6797.5,682,146.5,0,565.2,587,811.1,8424.6,2.726,0.226939970717423,0.152986633249791,0.000323576193528476
25180,0,2788.9,25.8853,5428.3,462.3,147.6,0,232.5,634,943,6630.4,74.03,0.165764279823586,0.135338345864662,0.0111652388996139
25181,0,57.666,11.8207,128.433,0,3.491,0,11.11,0,30.274,169.565,5.108,0,0.103391085443507,0.0301241411847964
25181,0,64.329,11.4167,126.673,0,3.086,0,3.056,0,19.212,160.478,2.726,0,0.138398062606512,0.0169867520781665
25181,0,51.473,9.1145,105.598,0,1.916,0,-14.158,0,17.456,123.373,137.408,0,0.0989056370018584,1.11376070939347
25181,0,35.75,5.4572,89.951,0,1.512,0,-16.875,0,9.549,99.014,82.987,0,0.136696501220504,0.838134001252348
25181,0,32.159,5.1529,52.436,0,1.061,0,-7.671,0,8.293,62.687,74.03,0,0.113427410733376,1.18094660774961
25186,0,415.716,7.4395,1047.086,0,20.223,8.187,61.202,0,87.106,1481.615,2.726,0,0.188420650523158,0.00183988418043824
25186,0,344.033,6.5887,1062.975,0,22,76.285,39.71,0,113.254,1501.296,137.408,0,0.16265692696704,0.0915262546493163
25186,0,318.101,6.1363,1071.835,27.133,24.4,10.263,-27.162,0,110.687,1457.645,2.726,0.0852968082464375,0.180624338389334,0.00187013984886581
25186,0,341.581,4.3687,1007.632,100,24.6,0,-97.73,0,86.321,1326.469,74.03,0.292756330123748,0.22177946466404,0.0558098229208523
25186,0,320.39,5.031,869.852,0,18.9,0,16.242,0,68.415,1219.109,2.726,0,0.216457653324171,0.00223605928592111
25198,0,7.44,-0.0103,16.184,0.218,0.103,0,-2.504,1.951,0.908,20.179,2.726,0.0293010752688172,0.101879327398615,0.135090936121711
25198,0,7.397,0.0613,25.6,0.203,0.095,0,-2.645,1.951,1.49,30.315,82.987,0.02744355819927,0.0599369085173502,2.73748969157183
25198,0,183.814,-10.4893,210.212,1102.672,26.978,224,430.512,750.089,21.433,881.77,2.726,5.99884666021087,0.557270041932619,0.00309150912369439
25198,0,237.857,-5.409,601.813,1072.625,188.771,263.403,-84.896,426.516,469.687,1092.977,82.987,4.50953724296531,0.286686470511407,0.0759274897824931
25198,0,333.122,-4.5706,344.474,1139.9,2.9,278.506,1306,1072,3.24,1923.549,5.108,3.42186946524096,0.472312703583062,0.00265550812586526
25216,0,222.812,5.0754,502.741,559,186.789,0,370.908,1300.747,421.347,1406.058,5.108,2.50884153456726,0.307150045384585,0.00363285156088867
25216,0,98.499,3.7371,230.284,0,17.504,103.279,3.864,40.545,15.785,326.853,74.03,0,0.52581933972183,0.2264932553778
25216,0,74.555,3.0554,207.465,0,15.672,49.949,32.425,40.813,11.772,307.2,5.108,0,0.571053782247486,0.0166276041666667
25224,0,8.292,-0.8479,25.454,51.112,0.722,0.172,-28.031,0,3.052,17.214,82.987,6.16401350699469,0.191308956014838,4.82090159172766
25224,0,15.025,-0.6395,16.049,52.39,1.035,0,-16.132,0,3.997,16.674,74.03,3.48685524126456,0.205683624801272,4.43984646755428
25224,0,22.011,-0.5754,18.956,53.607,0.616,0,-14.181,0,5.09,20.777,2.726,2.43546408613875,0.107956536978619,0.131202772296289
25224,0,23.345,-0.5487,25.682,54.211,0.418,0,-15.852,0,6.291,26.157,82.987,2.32216748768473,0.0623043672678492,3.17264976870436
25224,0,16.101,-0.6124,12.938,34.848,1.155,0,-17.509,0,4.931,16.08,2.726,2.16433761878144,0.189779822543543,0.16952736318408
25234,0,238.559,15.502,289.45,0,17.613,11.808,76.322,0,91.396,501.101,5.108,0,0.1615738150061,0.0101935537945444
25234,0,238.226,9.7449,303.39,0,19.37,74.874,79.021,0,93.819,530.074,137.408,0,0.17112970341641,0.259224183793206
25234,0,261.621,11.337,344.966,0,20.384,27.002,109.627,0,102.334,619.888,74.03,0,0.166104401962222,0.119424799318587
25234,0,286.965,7.3459,426.779,0,21.779,126.665,159.233,0,116.694,792.046,137.408,0,0.157279758508879,0.173484873353315
25234,0,264.809,7.638,472.533,0,25.135,120.341,199.462,0,146.582,898.287,5.108,0,0.146374558139264,0.00568637862954713
25241,0,66.659,2.1035,7.566,0.004,1.44,0.035,-14.18,7.342,3.879,17.553,82.987,6.00069007935913e-05,0.27072758037225,4.72779581837862
25241,0,50.008,1.6369,5.9,0,1.604,0.068,-19.932,7.341,3.945,16.572,137.408,0,0.289061092088665,8.29157615254646
25241,0,34.094,1.2542,2.134,0,1.499,0.053,-18.072,7.341,1.078,4.998,82.987,0,0.581684128831975,16.6040416166467
25241,0,13.338,0.8162,2.244,0,1.638,0.053,-15.186,7.341,1.014,6.067,82.987,0,0.617647058823529,13.6784242624032
25241,0,8.977,0.5698,2.974,0,1.53,0.052,-9.011,7.341,0.549,6.876,2.726,0,0.735930735930736,0.396451425247237
25274,0,50.322,1.8993,24.259,0,3.35,0,-17.461,0,13.554,10.148,74.03,0,0.198177946048273,7.29503350413875
25274,0,51.805,1.6849,26.287,0,3.524,0,-17.89,0,14.074,11.921,82.987,0,0.20025002841232,6.96141263316836
25274,0,86.77,2.4665,28.209,0,3.469,0,-20.372,0,13.526,11.306,2.726,0,0.204118858487791,0.241110914558641
25274,0,80.37,2.0816,30.1,0,3.638,0,-22.663,0,12.86,11.075,137.408,0,0.220511577160868,12.4070428893905
25274,0,67.63,1.5788,32.289,0,3.765,0,-20.267,0,11.049,15.787,82.987,0,0.254151478331308,5.25666687781086
25279,0,2631,5.2197,1440,1864,314,0,2080,1938,1011,6283,2.726,0.708475864690232,0.236981132075472,0.000433869170778291
25279,0,4901,10.3738,1866,8895,781,0,1602,14628,1726,7821,2.726,1.81493572740257,0.311527722377343,0.000348548778928526
25279,0,5921,10.1238,2238,7933,939,0,1219,15103,1735,8357,2.726,1.33980746495524,0.351159311892296,0.000326193610147182
25279,0,5452,8.7731,2334,6743,864,0,1295,12421,1728,8050,5.108,1.23679383712399,0.333333333333333,0.000634534161490683
25279,0,4061,8.1423,2394,5915,834,0,1307,12404,1728,8188,74.03,1.45653779857178,0.325526932084309,0.00904127992183684
25302,0,585.984,6.4867,1522.854,567.987,63.324,0,281.514,350.941,549.254,2073.146,2.726,0.969287557339449,0.103372958219198,0.00131490980374754
25312,0,19.44,3.9535,56.414,0.13,4.147,0,-5.286,0,38.564,55.275,18.23,0.00668724279835391,0.0970944253236871,0.329805517865219
25312,0,19.303,3.4444,35.939,0,2.356,0,-2.306,0,21.558,35.989,11.041,0,0.0985196955758133,0.306788185278835
25312,0,25.565,3.74,36.846,0.749,2.324,0,3.676,0,19.957,42.846,12.061,0.0292978681791512,0.1043041156142,0.281496522429165
25312,0,66.791,4.3023,49.742,0.251,2.106,0,24.526,0,15.229,76.374,16.983,0.00375799134613945,0.12148831843092,0.222366250294603
25312,0,50.718,4.6875,48.153,0.336,1.344,0,-0.111,0,14.858,49.386,17.494,0.0066248669111558,0.0829527218861869,0.354229943708743
25318,0,36.852,4.5184,89.602,0.483,4.308,0,21.717,14.339,13.741,132.052,67.567,0.0131064799739499,0.238683583578038,0.511669645291249
25318,0,35.981,4.8415,94.857,0.797,4.494,0,18.562,20.997,13.371,135.16,69.34,0.0221505794724994,0.251553316540722,0.513021604024859
25318,0,36.033,5.8631,106.786,7.959,4.986,0,19.731,37.65,16.792,151.382,79.191,0.220880859212389,0.228946643401598,0.523120318135578
25318,0,38.721,6.7798,134.549,12.412,5.966,0,23.876,55.886,15.841,187.686,100.269,0.320549572583353,0.273581877378823,0.534238035868419
25318,0,33.019,7.5219,140.433,0.4,5.897,0,28.252,57.247,14.339,201.409,105.737,0.0121142372573367,0.291411346115833,0.524986470316619
25320,0,9.862,1.3608,5.256,0,0.698,0,0.688,1.631,0.516,21.512,5.108,0,0.57495881383855,0.237448865749349
25320,0,6.338,1.2618,5.504,0,0.713,0,-0.535,5.236,1.129,20.811,5.108,0,0.387079261672095,0.245447119311902
25320,0,8.59,1.6013,5.837,0,0.574,0,1.902,6.02,0.856,25.259,74.03,0,0.401398601398601,2.93083653351281
25320,0,8.59,1.7048,5.977,0,0.861,0,0.499,6.116,0.737,23.03,5.108,0,0.538798498122653,0.221797655232306
25320,0,9.022,0.8718,4.325,0,1.058,0,1.107,0,0.498,19.618,2.726,0,0.679948586118252,0.138954021816699
25331,0,105.182,3.5961,114.847,34.086,11.947,9.02,8.137,0,35.277,283.542,82.987,0.324066855545626,0.252985769947484,0.292679744094349
25331,0,87.12,4.76,111.238,33.559,8.592,4.885,13.746,0,33.318,278.623,137.408,0.385204315886134,0.205010737294202,0.493168187838046
25331,0,70.103,5.1072,109.748,32.965,8,2.215,17.157,0,36.063,284.125,74.03,0.470236651783804,0.181558223452783,0.260554333479982
25331,0,67.911,4.673,98.303,32.291,9.295,0,12.176,0,26.928,260.092,74.03,0.475489979532035,0.256604919526268,0.284630053980899
25331,0,40.142,4.0648,49.705,31.098,8.193,0,-5.723,0.505,22.629,130.118,74.03,0.774699815654427,0.265816624489001,0.568945111360457
25334,0,504.911,0.3924,2711.026,512.939,177.749,436,749.6,986.6,3.655,4233.857,137.408,1.01589983185155,0.97985160194924,0.0324545680215463
25334,0,44.479,8.5103,258.142,47.143,7.763,0,22.502,59.167,90.87,321.982,5.108,1.05989343285595,0.0787059097867853,0.0158642408581846
25334,0,38.752,9.351,284.826,47.506,10.602,0,21.575,59.101,114.736,353.825,74.03,1.2258980181668,0.0845872760056806,0.20922772557055
25334,0,33.216,5.2658,297.735,66.651,12.785,0,9.217,6.847,111.211,354.49,137.408,2.00659320809249,0.103108164779509,0.387621653643262
25334,0,22.058,0.3487,242.056,67.367,11.046,0,3.734,6.843,92.443,281.104,2.726,3.05408468582827,0.106735981601909,0.00969747851329046
25341,0,232.395,10.4663,185.208,0,19.673,0,75.828,142.665,56.158,518.658,82.987,0,0.259432158352125,0.160003316250786
25355,0,330.459,10.7245,210.404,0,21.508,21.255,71.815,42.772,152.207,454.296,5.108,0,0.123811990904643,0.011243770581295
25357,0,381.527,8.9268,860.091,0,34.633,4.864,96.905,40.864,221.182,1306.045,2.726,0,0.135382991615034,0.00208721751547611
25357,0,380.376,9.5265,897.766,0,39.571,4.762,51.179,5.964,247.468,1338.207,5.108,0,0.137859315284683,0.00381704773626203
25357,0,381.807,8.889,865.259,0,40.467,2.376,23.541,5.964,217.834,1277.162,82.987,0,0.15666606013914,0.0649776614086545
25357,0,387.075,7.8536,848.813,0,37.496,3.292,20.27,0,173.119,1262.263,2.726,0,0.17803100443938,0.00215961332939332
25357,0,443.607,8.3208,763.996,0,29.56,6.61,69.436,0,135.943,1169.793,74.03,0,0.178607034313577,0.0632847007974915
25359,0,12.428,1.8713,47.927,0.095,0.548,0,0.591,0.104,1.309,61.184,74.03,0.00764402961055681,0.295099623047927,1.20995685146444
25359,0,12.75,2.0938,48.713,0.292,0.514,0,0.628,0.104,1.491,63.597,82.987,0.0229019607843137,0.256359102244389,1.304888595374
